1245891,2750913,Meer
2431762,2750919,Metslawier
2431763,2750919,Mitselwier
1245897,2750933,Meerselo
1934308,2750947,Meppel
1934311,2750947,Meppel
2919734,2750965,Menaldum
2919735,2750965,Menaam
1245901,2750972,Melissand
1245902,2750978,Melik
1245906,2750995,Meiel
1245913,2751004,Mechelen
1245917,2751037,Meersen
2022447,2751037,Meerssen
1245919,2751042,Meerloo
1942759,2751073,Medemblik
1942763,2751073,Medemblik
1245925,2751076,Meddeo
1245926,2751076,Meddeho
1245927,2751076,Meddoo
12133274,2751076,"Winterswijk Meddo"
2426548,2751091,Westpoort
1931948,2751111,Marum
1245940,2751122,Marsum
2919733,2751122,Marssum
1245952,2751155,Marken
1245955,2751161,Markeloo
13437792,2751190,"Maria Hoop"
1245967,2751222,Mande
2431955,2751257,Makkinga
2431957,2751257,Makkingea
1245976,2751280,"De Maasvlakte"
13721926,2751280,Maasvlakte
8444837,2751283,Maastricht
1942571,2751285,Maassluis
8554696,2751291,Muszès
9861419,2751291,Maashees
1934673,2751303,Maasbracht
1245987,2751310,Maartensdyk
1245991,2751316,Maarsen
1245992,2751325,Haarheeze
1245993,2751325,Maarheze
1245999,2751346,Luiksgestel
1246000,2751346,Luijksgestel
1246001,2751347,Lukswolde
1246002,2751347,Luxwolde
1246003,2751347,Lukswoude
1554432,2751347,Luxwoude
1554433,2751347,Lúkswâld
2432004,2751347,Lúkswâlde
1246007,2751359,"Lutten aan de Dedemsvaart"
13437822,2751364,Lytsewierrum
1246015,2751395,Luunjebert
1246016,2751395,Luunjeberd
1246017,2751395,Luniabird
1948984,2751424,Losser
1948987,2751424,Losser
1934689,2751429,Loppersum
1934403,2751456,"Loon op Zand"
1246022,2751482,"'t Loo"
1246023,2751482,"Het Loo"
13437929,2751482,"Loo Gld"
1246027,2751491,Longerhou
1740,2751493,Lom
1246028,2751499,Ruigelollum
4124601,2751499,Lollum
1953232,2751523,Loenen
1246040,2751538,Lobit
1246041,2751538,Lebith
1246042,2751541,Litooien
1246043,2751541,Lithoyen
1246044,2751541,Lithooien
1246045,2751543,Lit
1934091,2751543,Lith
1554430,2751551,Lippenhuizen
1554431,2751551,Lippenhuzen
1246046,2751554,Lioesens
2431766,2751554,Ljussens
2431767,2751554,Lioessens
1246062,2751623,Liezel
1246063,2751623,Liesel
1246071,2751665,Leksmond
1246074,2751669,Leveroy
1246075,2751669,Leverooi
1246080,2751682,Leut
1246081,2751686,"Nieuw Leusden"
1246082,2751686,Leusden
1246083,2751686,Leusbroek
1246089,2751714,Tent
1246091,2751729,"De Lemmer"
1554428,2751729,Lemmer
1554429,2751729,"De Lemmer"
4124630,2751729,Lemmer
1246092,2751730,Lemier
1246093,2751736,"Haven van Lelystad"
1246094,2751736,Lelystad
1554426,2751741,Lekkum
1554427,2751741,Lekkum
1246095,2751750,Leymuiden
1246105,2751773,Leyden
1985995,2751773,Leien
1986003,2751773,Leiden
2432044,2751782,Legemeer
2432045,2751782,Legemar
1246112,2751792,Leewarden
1246113,2751792,Lieuwarden
1554424,2751792,Leeuwarden
1554425,2751792,Ljouwert
4124642,2751792,Leeuwarden
1953341,2751808,Leerdam
9458627,2751813,Liens
1246122,2751834,"De Leek"
1933758,2751834,Leek
8730699,2751834,"De Like"
1246124,2751842,Ledeakker
1246127,2751867,Latum
1954797,2751874,Laren
2432046,2751888,Langweer
2432047,2751888,Langwar
2432008,2751894,Langezwaag
2432009,2751894,Langsweagen
4124656,2751894,Langezwaag
1246133,2751911,Landeveen
1246137,2751943,Langeloo
1246141,2751961,Langedijk
2431952,2751961,Langedijke
2431953,2751961,Langedike
1955768,2751980,Landsmeer
11379247,2751980,Lânsmar
1246150,2752009,Zwaluwe
1246151,2752018,"De Lage Vuursche"
1246152,2752018,"De Vuursche"
1246169,2752094,Zuthem
1246170,2752094,Laag-Zutem
1246171,2752094,Zutem
1246177,2752141,Kwadendanne
11533743,2752162,"De Kúnder"
10386987,2752180,Kubaard
10386988,2752180,Kûbaard
11633823,2752213,Kruninge
1246191,2752264,Krimpen
3058498,2752264,"Krimpen aan den IJssel"
3058499,2752264,"Krimpen a/d IJssel"
3058517,2752264,"Krimpen aan de Yssel"
3058518,2752264,"Krimpen a/d Yssel"
3058519,2752264,"Krimpen aan den Yssel"
1246192,2752267,Krimpen
3058533,2752267,"Krimpen a/d Lek"
3058534,2752267,"Krimpen aan den Lek"
1246203,2752331,Krabbendyke
2432048,2752365,Koufurderrige
2432049,2752365,Koufurderrige
2432050,2752365,Kûfurderrige
4124687,2752365,Koufurderrige
4124688,2752367,Koudum
1246211,2752377,Koudekerk
1246212,2752377,"Koudekerk an der Rijn"
3058529,2752377,"Koudekerk a/d Rijn"
3058530,2752377,"Koudekerk aan de Rijn"
1246215,2752399,Kotgene
2431552,2752414,Kortehemmen
2431553,2752414,Koartehimmen
1246219,2752422,"Kornwerderzand Sluizen"
4124694,2752422,Kornwerderzand
1246220,2752424,Koornhorn
1246221,2752424,Kornhorne
2431574,2752444,Kootstertille
2431575,2752444,Koatstertille
1246227,2752476,Koog
1246237,2752520,Kollumerland
1554416,2752520,Kollumerland
1554417,2752520,Kollumerlân
1554420,2752520,Kollumerzwaag
1554421,2752520,Kollumersweach
1554418,2752522,Kollumerpomp
1554419,2752522,Kollumerpomp
4124699,2752522,Kollumerpomp
1554414,2752524,Kollum
1554415,2752524,Kollum
4124701,2752524,Kollum
11605152,2752611,Kleastersân
1246250,2752619,Lidlum
2431873,2752619,Klooster-Lidlum
2431874,2752619,Kleaster-Lidlum
11647704,2752627,Kleasterbuorren
13437793,2752660,"Klein Zundert"
1639318,2752923,Kerkrade
1991777,2752923,Kerkrade
13437841,2752952,"Kerk Avezaath"
1246311,2752986,Keyenborg
1246312,2752986,Keienburg
1246313,2752986,Keienborg
1246318,2753009,Katwijk
8555549,2753013,"Katwijk aan de Maas"
13437946,2753013,"Katwijk NB"
2426637,2753034,Ketlik
1246326,2753067,Kapelbrug
1246327,2753067,Kappellebrug
1246328,2753070,Capelle
1246329,2753071,Avezaath
1246330,2753071,"Kapel Avezaath"
1246336,2753092,"De Roskam"
1246337,2753096,Noordeinde
13437948,2753096,"Noordeinde Gld"
1246338,2753097,Camperland
2004619,2753106,Kampen
2004622,2753106,Kampen
1246350,2753159,Kaard
1246352,2753171,"De Kaag"
6918607,2753173,Jutrijp
1246358,2753189,Schurega
1246359,2753189,Jubbega
1246360,2753192,Jouwswier
2431760,2753192,Jouswier
2431761,2753192,Jouswier
2299692,2753197,"De Jouwer"
2432016,2753197,Joure
12133254,2753199,Jorwert
2432006,2753210,Jonkersland
2432007,2753210,Jonkerslân
1246368,2753242,Jeslum
4124765,2753242,Jislum
2431744,2753265,Janum
2432142,2753307,Irnsum
2432143,2753307,Jirnsum
1554412,2753323,Indijk
1554413,2753323,Yndyk
1246395,2753353,Ysselsteyn
1246396,2753353,IJsselstein
1246397,2753355,IJselstein
1246398,2753358,IJselmuiden
1246406,2753365,IJselham
1554410,2753369,IJsbrechtum
1554411,2753369,Ysbrechtum
2432413,2753374,IJpecolsga
2432414,2753374,Ypecolsga
2432415,2753374,Ypekolsgea
1246417,2753376,Ymuiden
1246418,2753376,IJmond
1554408,2753379,IJlst
1554409,2753379,Drylts
1246422,2753389,Idsega
1246423,2753390,Taskenhuizen
2432051,2753390,Idskenhuizen
2432052,2753390,Jiskenhuzen
1246424,2753393,Idsegahuizen
2432117,2753395,Idaerd
2432118,2753395,Idaard
12133273,2753407,"Winterswijk Huppel"
2026232,2753416,Hunsel
1246436,2753423,"Hummelo en Keppel"
1956308,2753468,Huizen
7319335,2753489,"Huis ter Heide"
1246471,2753504,Huisen
1246472,2753505,Huiseling
13523554,2753516,Huins
1246478,2753521,Huibergen
1246482,2753534,Houwerxijl
2431557,2753545,Houtigehage
2431558,2753545,"De Houtigehage"
4124810,2753545,Houtigehage
1246496,2753593,Horsen
1246497,2753599,Hoornsterzwaag
2432383,2753599,Hornsterzwaag
2432384,2753599,Hoarnstersweach
1246503,2753636,"De Hoorn"
1246504,2753636,"Den Hoorn"
1639100,2753638,Hoarn
1639104,2753638,Hoorn
13437825,2753666,"Hoogvliet Rotterdam"
1246510,2753681,Hoogmaden
11461669,2753706,Hegesân
1246512,2753709,Hoogenweg
1643210,2753719,Hoogeveen
1643214,2753719,Hoogeveen
1246530,2753758,"'t Hooge Heksel"
1246531,2753758,"Hooge Heksel"
1246536,2753801,Hoofddorp
2005163,2753801,Hoofddorp
1246538,2753806,Hondshorledijk
1246539,2753806,Honselerdijk
7319337,2753834,Hommerts
11637875,2753834,"De Hommerts"
1246546,2753846,Holwierda
1554406,2753852,Holwerd
1554407,2753852,Holwert
2431611,2753887,Hollum
2431612,2753887,Hollum
1246551,2753907,"Het Hollandsche Veld"
11991602,2753954,Hogebeintum
1246582,2753980,"De Hoeven"
1246583,2753996,Hoensbrock
1246586,2754004,Hoenderlo
1246588,2754007,"Hook of Holland"
2033523,2754007,"Hoek van Holland"
1246593,2754039,Hobreede
2431841,2754044,Hitzum
2431842,2754044,Hitsum
1246598,2754050,Hypolitushoef
1554404,2754059,Hindeloopen
1554405,2754059,"Hylpen / Hynljippen"
11425175,2754059,Hylpen
1246603,2754064,Hilvertsheim
1650468,2754064,Hilversum
8312465,2754064,Hilfertsom
12133256,2754088,Hijlaard
1246613,2754104,Hydaard
1554402,2754104,Hidaard
1554403,2754104,Hidaard
2431804,2754106,Hiaure
2431805,2754106,"De Lytse Jouwer"
1246614,2754107,Hezinge
1246615,2754107,Hesingen
1246617,2754111,Heijthuizen
1246618,2754111,Heythuizen
1246619,2754111,Heithuizen
2025807,2754111,Heythuysen
1246623,2754135,Housden
1958946,2754147,Heumen
1246627,2754150,Heukelom
1246629,2754155,Heukelum
1246630,2754155,"Hoog Heukelum"
1246631,2754155,"Hoog Heukelom"
1246706,2754324,Hertmen
2431847,2754366,Herbaijum
2431848,2754366,Hjerbeam
1246718,2754368,Hengsel
1246719,2754368,Henzel
1554400,2754381,Hennaard
1554401,2754381,Hinnaard
1246720,2754385,Hengsdijk
1246721,2754385,Hengstdyk
1246726,2754389,Hengeveld
1246728,2754394,Hemgelo
1246729,2754394,Hengeloo
1649123,2754394,Hengelo
1649126,2754394,Hengelo
1246730,2754395,Hengeloo
13437818,2754395,"Hengelo (Gld)"
2431973,2754417,Hemrik
2431974,2754417,"De Himrik"
4124909,2754417,Hemrik
1554398,2754428,Hemelum
1554399,2754428,Himmelum
1246736,2754440,Helvoort
1646077,2754447,Helmond
1956099,2754457,Hellendoorn
1956102,2754457,Hellendoorn
4124918,2754502,Heino
1246743,2754516,Heilo
1934243,2754516,Heiloo
4124920,2754516,Heiloo
1246745,2754518,Heiligland
1246746,2754518,"Heilige Land"
1246761,2754553,Heiningen
1246762,2754555,Heienrade
1246763,2754555,Heijenraat
1246764,2754556,Heien
7752508,2754578,Heidenschap
4124929,2754618,Heeze
1246777,2754621,Heten
1246779,2754632,Heeselt
1616927,2754652,Heerlen
1951258,2754659,Heerhugowaard
2697675,2754662,Heriwarda
1554396,2754669,Heerenveen
1554397,2754669,"It Hearrenfean"
1950376,2754692,Heemstede
11343249,2754692,Hiemstee
1957750,2754697,Heemskerk
4124936,2754697,Heemskerk
1246789,2754714,"De Hee"
1246791,2754723,Hazerswoude-Rijndijke
1246792,2754724,Hazerswoude
2431949,2754758,Haulerwijk
2431951,2754758,Haulerwyk
4124942,2754758,Haulerwijk
2431940,2754762,Haule
2431941,2754762,"De Haule"
4124943,2754762,Haule
1955702,2754768,Hattem
2432024,2754796,Haskerhoarne
2432025,2754796,Haskerhorne
2432040,2754797,Haskerdijken
2432041,2754797,Haskerdiken
1246801,2754804,Hartskamp
1246802,2754804,Hartenkamp
1554394,2754817,Harlingen
1554395,2754817,Harns
1246806,2754821,Harkema
2431584,2754821,Harkema-Opeinde
2431585,2754821,"De Harkema"
1657526,2754841,Haren
4124952,2754841,Haren
13437824,2754841,"Haren Gn"
1246815,2754861,Stad-Hardenberg
1949031,2754861,Hardenberg
1949034,2754861,Hardenberg
1554392,2754864,Hardegarijp
1554393,2754864,Hurdegaryp
1246819,2754866,Harbrinkhoef
2431757,2754874,Hantumhuizen
2431758,2754874,Hantumhuzen
2431753,2754875,Hantumeruitburen
2431754,2754875,Hantumerútbuorren
2431786,2754878,Hantum
2431787,2754878,Hantum
1246821,2754880,Hansweerd
1246831,2754936,Hal
1246833,2754947,Haeler
1246840,2754975,Halen
2025682,2754975,Haelen
1246844,2754981,Haarxuilens
1246845,2754981,Haarzuilen
1606499,2755003,Haarlem
7587746,2755003,Haarlim
1936445,2755009,Haaren
1949788,2755030,Haaksbergen
1949791,2755030,Haaksbergen
1246859,2755040,Guttekoven
1554390,2755052,Grouw
1554391,2755052,Grou
1246895,2755097,Wetsinge
11261037,2755115,Linden
1956998,2755204,Grootegast
1246933,2755240,Agelo
1246934,2755240,Groot-Ageloo
1605481,2755251,Grins
1605488,2755251,Groningen
1246943,2755257,Grollo
1246944,2755267,Groesen
1949391,2755272,Groesbeek
1246949,2755281,Grenlo
1950860,2755281,Groenlo
9452557,2755317,Gryptsjerk
2014197,2755358,Grave
1246963,2755363,Gratem
1246964,2755382,Grauw
1246975,2755401,Korendijk
1246976,2755420,Guda
1638247,2755420,Gouda
1246980,2755428,Gorsel
1554388,2755429,Gorredijk
1554389,2755429,"De Gordyk"
4125030,2755429,Gorredijk
11529023,2755429,Gordyk
8710651,2755434,Garkum
1246994,2755464,Goorle
1935910,2755464,Goirle
1246997,2755467,Goëngaryp
1246998,2755467,Goengarijp
2432082,2755467,Goingarijp
2432083,2755467,Goaiïngaryp
11991679,2755467,Goïngarijp
1932783,2755476,Goes
1247008,2755480,Goingahuizen
2431554,2755480,Goaiïngahuzen
1247009,2755482,Goinga
1247011,2755485,Goederee
1247012,2755485,Goeree
1247013,2755492,"De Glind"
1247014,2755492,Glind
1247015,2755492,Glinde
1247016,2755492,Glinder
1247026,2755518,Gietmen
1247035,2755533,"Giessen Nieuwkerk"
1247036,2755533,"Giesen Nieuwkerk"
1247037,2755535,Giesen
2431641,2755542,Giekerk
2431642,2755542,Gytsjerk
1247038,2755546,Geijsteren
1247039,2755546,Geisteren
1247046,2755557,Guelle
1247047,2755557,Geul
1247053,2755569,Gershot
2431594,2755574,Gerkesklooster
2431595,2755574,Gerkeskleaster
7101291,2755579,Genum
13437851,2755579,Ginnum
1247055,2755584,Asnapium
1247056,2755584,"Gennep an der Maas"
1933630,2755584,Gennep
1247058,2755597,Gent
1247060,2755611,Gellekum
1247061,2755611,Gellekom
1247062,2755611,Gellikum
1247064,2755620,Gelderwoude
1948163,2755633,Geldermalsen
1940561,2755669,Geertruidenberg
1247082,2755675,Geersdijke
1247087,2755711,Gasselternijeveenschemond
1247088,2755712,Gasselternijeveen
1247090,2755720,Garshuizen
1247091,2755728,Garnerwolde
2431623,2755729,Garijp
2431624,2755729,Garyp
2431982,2755819,Frieschepalen
2431983,2755819,"Fryske Peallen"
2432132,2755820,Friens
2432133,2755820,Friens
1554386,2755845,Franeker
1554387,2755845,Frjentsjer
1247111,2755850,Wolde
1247112,2755850,Fokswolde
1247113,2755853,Fokshol
2431794,2755857,Foudgum
2431795,2755857,Foudgum
1247114,2755863,Formearum
1247117,2755868,Folsgara
6918608,2755871,Follega
1247121,2755879,Fochtelo
2431937,2755879,Fochteloo
2431939,2755879,"De Fochtel"
2431877,2755902,Firdgum
2431878,2755902,Furdgum
2728830,2755907,Feinsum
5580326,2755907,Finkum
11651448,2755920,Ferwerd
1247130,2755941,Eijs
1247131,2755941,Eis
1247132,2755944,Eksmorra
2426774,2755944,Eksmoarre
1247133,2755947,Eksloo
1247134,2755947,Exlo
1247135,2755948,Ekslooërveen
1247141,2755989,Rotterdam-Europoort
1247142,2755989,Eurapoort
1952535,2755989,Europoort
4125081,2755989,Europoort
13437961,2755989,"Europoort Rotterdam"
1247150,2756019,Espele
8554782,2756028,Esteren
1930227,2756039,Ermelo
1247152,2756041,Erlekom
1247155,2756066,Enspik
1611679,2756071,Enskede
1611683,2756071,Enschede
1991930,2756071,Ynskedee
1645187,2756077,Inkhuzen
1645191,2756077,Enkhuizen
2431784,2756081,Engwierum
2431785,2756081,Ingwierrum
2919729,2756088,Engelum
2919730,2756088,Ingelum
1996859,2756136,Emmen
1996863,2756136,Emmen
8322777,2756139,Emmeloard
13437878,2756160,"Elst Ut"
1247184,2756168,Elslo
2431946,2756168,Elsloo
2431947,2756168,Elslo
1247185,2756169,Elslo
1247191,2756190,Ellewoudsdijk
1247192,2756200,Ellekom
1247193,2756202,El
1247195,2756204,Elkenraad
1607894,2756253,Eindhoven
1247209,2756283,Eysden
1247210,2756283,Eisden
1247211,2756285,Eggelshoven
1247212,2756285,Eygelshovenerneg
1247213,2756285,Eijgelshoven
1247214,2756285,Eigelshoven
1247221,2756302,"Egmond op den Hoef"
3058525,2756302,"Egmond a/d Hoef"
3058526,2756302,"Egmond aan de Hoef"
1247222,2756308,Echel
1247224,2756314,"Noord Eexterveen"
1247225,2756314,Eeksterveen
1247228,2756317,Eekst
1247229,2756318,Eeten
1247230,2756318,Eten
2431631,2756321,Eestrum
2431632,2756321,Jistrum
6918609,2756323,Eesterga
1247235,2756335,"1e Exloërmond"
1247236,2756335,"Eerste Exsloërmond"
1247237,2756335,"Eerste Ekslooërmond"
1947776,2756342,Eersel
2431657,2756344,Eernewoude
2431658,2756344,Earnewâld
2697714,2756351,Erbeke
1247242,2756355,Enum
4125123,2756386,Eemshaven
11373446,2756394,Iemnes
1247256,2756405,Eeldenerwolde
1247257,2756408,Paterswolde
1247258,2756408,Eelde
2431779,2756422,Ee
2431780,2756422,Ie
2729601,2756427,Iens
1999915,2756429,Ede
1247263,2756432,Wiel
1247264,2756432,Eck
1247265,2756432,"Ek en Wiel"
1247267,2756434,Ekkelrade
1247268,2756438,Echterbrug
1247271,2756451,Dwingelo
13393906,2756504,Amsterdam-Duivendrecht
1948328,2756507,Duiven
1949956,2756539,Druten
1920832,2756559,Dronten
2919731,2756561,Dronrijp
2919732,2756561,Dronryp
1247288,2756564,Drochteropslagen
1247291,2756567,Droogeham
2431580,2756567,Drogeham
2431581,2756567,Droegeham
1942595,2756569,Drimmelen
1247292,2756577,Driezum
2431739,2756577,Driesum
13437852,2756598,"Driehuis NH"
1247297,2756616,Drieburg
1247305,2756634,Dremt
1247306,2756636,Drijschor
8496129,2756636,Dreischor
1247310,2756642,"Drachster Compaghnie"
1247311,2756642,"De Compagnie"
2431559,2756642,Drachtstercompagnie
2431560,2756642,"Drachtster Kompenije"
2431543,2756644,Drachten
2431544,2756644,Drachten
4125147,2756644,Drachten
1247320,2756669,Dordt
1247321,2756669,Dort
1613926,2756669,Doardt
1613932,2756669,Dordrecht
1247325,2756677,Doornspyk
1955106,2756686,Doorn
2431943,2756703,Donkerbroek
2431945,2756703,Donkerbroek
4125153,2756703,Donkerbroek
2432078,2756715,Doniaga
2432079,2756715,Dunegea
2431857,2756719,Dongjum
2431858,2756719,Doanjum
1932742,2756723,Dongen
1554384,2756759,Dokkum
1554385,2756759,Dokkum
4125159,2756759,Dokkum
1652112,2756767,Doetinchem
1247342,2756774,"Groot Doenrade"
1247343,2756777,Doodeward
1247345,2756788,Dirckshorn
1247347,2756793,Dingsperloo
2432076,2756842,Dijken
2432077,2756842,Diken
1247364,2756859,Diesen
1247367,2756888,Diemerbrug
1952460,2756888,Diemen
1247372,2756912,"Groote Zilk"
1247373,2756912,Zilk
1247380,2756932,Wilp
1247381,2756933,Wilgen
2431537,2756933,"De Wilgen"
2431538,2756933,"De Wylgen"
1247383,2756936,Wijk
1247384,2756936,"De Wyk"
1247388,2756949,Weere
1247392,2756962,Waal
1646957,2756987,Dimter
1646961,2756987,Deventer
2431547,2756990,"De Veenhoop"
2431548,2756990,"De Feanhoop"
4125185,2756990,"De Veenhoop"
1247400,2756993,Valom
2431728,2756993,"De Valom"
2431729,2756993,"De Falom"
1247403,2757001,Duurse
1247407,2757006,Deurninge
1247408,2757006,Deuringen
1247413,2757023,Tike
2431539,2757023,"De Tike"
2431540,2757023,"De Tike"
1247419,2757041,Steeg
1247427,2757095,Rijp
1247432,2757124,Punt
1247438,2757135,Pol
1247439,2757135,"De Polle"
1247453,2757182,Velde
1247458,2757194,Oever
11649825,2757194,"De Oever"
1247460,2757204,Ilp
1247465,2757211,Hout
1247466,2757212,Horn
1247467,2757213,Hoorn
1247468,2757213,"De Hoorn"
1247470,2757215,Hoorn
1247471,2757220,Helder
1247472,2757220,"Der Helder"
1642076,2757220,"Den Helder"
8320883,2757220,"De Helder"
1247473,2757222,Ham
1247475,2757224,Ham
1247478,2757237,Dungen
1247479,2757240,Dolder
1247483,2757244,Burg
1247484,2757244,"De Burg"
1247486,2757253,Bommel
1247488,2757257,Andel
1247494,2757281,Sint-Joachimsmoer
1247496,2757295,Meern
1247501,2757318,"Beneden Delwijnen"
1247502,2757320,Lutte
1247506,2757336,Lier
1247508,2757340,Delfzyl
1908127,2757340,Delfzijl
1616814,2757345,Delft
1247518,2757379,Kwakel
1247519,2757379,Kwake
1247525,2757396,Krim
1247526,2757396,"De Kruin"
1247531,2757417,Koog
1247533,2757433,"De Klomp"
2919727,2757475,Deinum
2919728,2757475,Deinum
1247561,2757539,Hoef
1247562,2757539,"Den Hoef"
1247573,2757574,Hoogedorp
1247574,2757574,Heen
1247589,2757609,Groeve
1247590,2757609,"De Groeze"
1247592,2757623,Goorn
2432140,2757653,Deersum
2432141,2757653,Dearsum
1247621,2757696,Dedgom
11554312,2757698,Dedemsfeart
1247626,2757710,Cocksdorp
1247640,2757773,Blesse
1247643,2757783,"De Bilt"
1247653,2757831,Derp
1247654,2757838,Murmerwoude
1554382,2757838,Damwoude
1554383,2757838,Damwâld
2431734,2757838,Moarrewâld
1247657,2757845,Dalmsholt
1950648,2757850,Dalfsen
1950651,2757850,Dalfsen
1247662,2757872,Culemborg
1247664,2757874,Kuyk
1247665,2757874,Cuyk
1936349,2757874,Cuijk
8555535,2757874,Kuuk
8555564,2757879,Crummert
9861418,2757879,Cromvoirt
1247674,2757899,Koten
1554423,2757906,Koarnwert
1247680,2757909,Koarnjum
11991600,2757909,Cornjum
13437947,2757915,"Winterswijk Corle"
1247687,2757924,Kolmschate
1247688,2757928,Kollendoorn
1247690,2757931,Colijnsplaat
1247703,2757937,Koevorden
1651989,2757937,Coevorden
1651992,2757937,Coevorden
1247708,2757951,Klinge
1247715,2757991,Kastrikum
1955086,2757991,Castricum
1247716,2757993,Kasteren
1247717,2757994,Kastenraai
1247718,2757994,Castenraai
1247719,2757994,Castenraij
1247720,2757996,Kastelree
13438032,2757996,Castelre
1247724,2758012,Kapelle
1247725,2758012,Capelle
1958324,2758012,"Capelle aan den IJssel"
3058494,2758012,"Capelle a/d IJssel"
3058495,2758012,"Capelle aan de IJssel"
3058520,2758012,"Capelle aan den Yssel"
3058521,2758012,"Capelle a/d Yssel"
3058522,2758012,"Capelle aan de Yssel"
1247734,2758027,Kallensoog
1247736,2758033,Kadzand
1247737,2758033,Casant
1247738,2758035,Kadier
1247739,2758035,Cadier
1247740,2758035,"Kadier en Keer"
1950557,2758064,Bussum
1247751,2758096,Bueren
2431610,2758096,Buren
1554380,2758131,Buitenpost
1554381,2758131,Bûtenpost
1247764,2758161,Buggenem
1247765,2758161,Bruggenum
1247766,2758163,"Groot Schoot"
1247767,2758163,"Groote Schoot"
1247768,2758164,Dorplein
1247769,2758164,Dorpplein
4125328,2758168,Bruntinge
1247773,2758174,Brunsum
1937262,2758174,Brunssum
1247785,2758239,"De Broek"
1247786,2758239,Broek
1554378,2758239,Broeksterwoude
1554379,2758239,Broeksterwâld
1247787,2758245,"Broek op Langendijk"
1247788,2758258,Broek
1247789,2758260,Broekhuizervorst
11991599,2758306,Britswert
12133270,2758314,"Winterswijk Brinkheurne"
1247792,2758316,"De Bril"
1247802,2758326,"Den Briel"
1247803,2758329,Breukelerveen
7319347,2758358,Breezanddijk
1610890,2758401,Breda
2431788,2758402,Brantgum
2431789,2758402,Brantgum
1554376,2758452,Bozum
1554377,2758452,Boazum
1247823,2758453,Beul
1247824,2758453,Boijl
1247825,2758453,Boil
1247826,2758453,Beuil
1247827,2758453,Boyle
2432417,2758453,Boyl
2919725,2758458,Boksum
2919726,2758458,Boksum
1247831,2758460,Bokstel
1935430,2758460,Boxtel
1247832,2758462,Boksmeer
1930952,2758462,Boxmeer
1247842,2758490,Leeuwen
1247843,2758492,"Nieuw Brongerga"
1247845,2758492,"De Knijpe"
1247846,2758492,"De Knipe"
1247847,2758492,"De Knype"
1247851,2758514,Boertange
1247852,2758514,Boertang
1247868,2758587,Borsele
1247869,2758587,Borsselen
2001149,2758587,Borsele
16530703,2758587,Borssele
1247871,2758591,Bornwerd
2431749,2758591,Bornwird
2431750,2758591,Boarnwert
1247873,2758595,Bornebroek
1992953,2758598,Borne
1992959,2758598,Borne
4125374,2758598,Borne
1247876,2758607,Borgweg
1247879,2758626,Borkulo
2432037,2758629,Boornzwaag
2432038,2758629,Boarnsweach
2431521,2758633,Boornbergum
2431522,2758633,Boarnburgum
1554374,2758682,Bolsward
1554375,2758682,Boalsert
4125382,2758682,Bolsward
2431883,2758747,Boer
2431884,2758747,Boer
4125386,2758747,Boer
1247892,2758748,Surhuisterveensterheide
2431588,2758748,Boelenslaan
2431589,2758748,Boelensloane
1247897,2758770,Bocholz
1951941,2758804,Bloemendaal
1247900,2758809,Blitterswijk
13393904,2758820,Blija
2919723,2758821,Blessum
2919724,2758821,Blessum
13437821,2758825,"Bleskensgraaf ca"
1247902,2758828,Blesdijk
1247910,2758868,Blarikum
1956792,2758868,Blaricum
2030365,2758878,Bladel
1554372,2758895,Birdaard
1554373,2758895,Burdaard
1247932,2758969,Biest-Houtakker
9447634,2758980,Bierfliet
1247941,2758998,Berverwyk
2037261,2758998,Beverwijk
11339980,2758998,Beverwyk
13437816,2759016,"Beuningen Gld"
10929368,2759027,Beugen
1934219,2759040,Best
1554370,2759057,Berlikum
1554371,2759057,Berltsum
1247956,2759059,Berlikum
1247960,2759097,Beringen
1554368,2759103,Bergum
1554369,2759103,Burgum
1247967,2759126,Berchem
1247969,2759132,Bergeik
1247970,2759132,Bergeijk
1930468,2759132,Bergeijk
1654598,2759145,"Bergen op Zoom"
1247974,2759154,Bergen-Binnen
13437817,2759154,"Bergen (NH)"
1657664,2759155,Bergen
4125434,2759155,Bergen
1247980,2759180,Benteloo
1935257,2759199,Bennebroek
1247983,2759212,Leeuwenbeneden
2431971,2759275,Beetstersweach
2431972,2759275,Beetsterzwaag
1247993,2759281,Beetgumermolden
2919721,2759281,Beetgumermolen
2919722,2759281,Bitgummole
2919719,2759283,Bitgum
2919720,2759283,Beetgum
1247994,2759286,Besel
1247995,2759288,Beest
1247997,2759291,Beerserveen
1247999,2759294,Beerse
13437823,2759308,Bears
8555541,2759309,Bèèrs
13437926,2759309,"Beers NB"
1933322,2759356,Bedum
1248016,2759381,Batmen
2431608,2759456,Ballum
2431609,2759456,Ballum
1248030,2759458,Ballo
1248036,2759480,Balgoy
11990976,2759480,Balgoij
2431969,2759486,Bakkeveen
2431970,2759486,Bakkefean
1248041,2759513,Baaijum
1248042,2759513,Bajum
1248043,2759513,Baium
13437790,2759513,Baaium
1248048,2759522,Baaksem
1248050,2759526,Babiloniënbroek
1647923,2759544,Baarn
1248053,2759547,"Kuinderdijk en Baarlo"
1248054,2759547,Baarloo
1248055,2759547,"Kuinderdijk en Baarloo"
1248057,2759549,Baarloo
1908639,2759554,Baarle-Nassau
1248065,2759583,Baaidunen
1248066,2759585,"Groot Azewijn"
1248072,2759594,Aksel
2431567,2759611,Augustinusga
2431568,2759611,Stynsgea
1248075,2759614,Lutjewoude
